Noun,Count
재고,1
모아가기,1
오라잖,1
다리미질,1
미질,1
능사,1
복일,1
인생만화,1
훈련때,1
모으,1
줬엉,1
준수,1
가드라,1
소환권,1
공식카페,1
공식,1
숙녀,1
적기,1
게임방,1
가격이,1
안전자산,1
어깨너머,1
너머,1
나가시,1
청기,1
백기,1
구애,1
중노동,1
반건조,1
주호,1
스낵랩,1
들러리,1
그랜드,1
그랜드티턴,1
할인이래,1
명수,1
결혼준비,1
식품관리,1
종이인형,1
수상레저,1
식품회사,1
농사철,1
벼농사,1
추수철,1
당혹,1
이오,1
망주,1
코난이,1
향수대신,1
자만추,1
자만추로,1
추로,1
음주운전사고,1
환장해,1
고고하자,1
강해,1
로션쪽,1
자유분방,1
신변,1
친군,1
친군데,1
교살,1
자책,1
임인,1
알파카,1
기대작,1
본사,1
이슬,1
극장판도,1
말썽쟁,1
공유차량,1
무료시승,1
생양,1
샐러리맨,1
이궁,1
줬잖,1
국회,1
순발력,1
저주,1
단행본,1
품절대란,1
고고싱,1
몬을,1
기대중,1
인생영화중,1
부산국제영화제,1
백업,1
중보안,1
꾸밈,1
고아성,1
아성,1
외국꺼,1
마법사의,1
아구몬을,1
처음일,1
메탈남,1
기사단,1
모카우유,1
역변,1
디지몬,1
자만추가,1
윤창,1
걸리디,1
디젤차,1
승합차,1
국력,1
때같애,1
일꺼,1
토피,1
토피넛,1
넛,1
플랜카드,1
대륙간탄도,1
위생미용,1
릴렉,1
연락도,1
동남,1
동남지구,1
명절때,1
버스상황,1
택배차,1
대륙간,1
버스노선,1
소개햌,1
부모님보고,1
예맨,1
사망이래,1
천만다행,1
예전의,1
앞담시,1
담시,1
소프트웨어,1
박차,1
곧,1
이야기임,1
시육사,1
육사,1
가지기,1
수소차도,1
국방력,1
시도하다,1
시대라,1
윤창호법,1
감형,1
청양,1
알프스,1
알프스마을,1
알뜰폰,1
시엄니,1
잔치하나,1
음식솜씨,1
대만족,1
오긋지,1
엄벌,1
자취중,1
호법,1
행성,1
무중력,1
제주산간,1
산간,1
고개도,1
스폰,1
버스시간,1
자가운전자,1
해야겠구,1
학원등록,1
랄라,1
육상선수,1
측정속도,1
지름길임,1
절때,1
구역때문,1
부항,1
형사처벌,1
커트라인,1
필수보험,1
운전자보험,1
운전연수학원,1
만점임,1
소망,1
플미,1
다이렉트,1
경직성,1
브라이,1
미안해지,1
코빵,1
코롤빵,1
롤빵,1
안하제,1
좋겄,1
좋겄당,1
아이패드,1
길기만,1
애플워치,1
집들이겸,1
뜨문뜨,1
뜨문뜨문,1
실력제로,1
주사때메,1
뼘,1
꼬북,1
라이츄,1
포레,1
개인발표라,1
반신욕의,1
욕의,1
내놓는다,1
족욕기,1
쓰심,1
상견례때,1
필승,1
솜이불,1
큭,1
인디,1
연례,1
연례행사,1
밍크하나,1
명품이름,1
샤넬이라잖,1
고급지게,1
학연,1
연타,1
등등등,1
바턴,1
회사얌,1
세련,1
마후라,1
레펠,1
마무시해,1
공감하더래,1
목공이,1
목공공예,1
적극,1
부담주심,1
서두,1
서두르심,1
르심,1
곤,1
생기길,1
촌수,1
행정실,1
혈족,1
캔따개,1
스크레쳐,1
노천,1
노천탕,1
인계,1
인수인계,1
행정관련,1
짱구겜,1
지계,1
지계차,1
보스턴,1
산악동아리,1
볼링동아리,1
레이맨,1
감하,1
부럼,1
반신욕기,1
부럼움,1
년세가,1
동네동생,1
야스야스,1
스야스,1
전복죽,1
삽겹,1
팠노,1
년살기,1
보라카,1
사양산업,1
이었,1
얼굴본지,1
형제밖,1
구자,1
떙큐,1
고민일,1
사주기,1
합격점,1
온수보일러,1
어색하다,1
이슈구,1
스냅,1
화관,1
한화보험,1
상담소,1
병원가지,1
심리학과,1
자동차보험,1
선가,1
일억,1
개발자가,1
상용화가,1
장기투자,1
자동이체,1
연금복권,1
등한번,1
풀매수,1
지현우,1
옥탑방의,1
감점,1
관리을,1
빠징코,1
초동안,1
예시임,1
빠징,1
앟,1
냐,1
꿀피부,1
이태,1
기억남,1
바리스타학원,1
불공평하군,1
이쓰,1
라떼아트,1
수련회,1
회임,1
카스트,1
방의,1
묻겠,1
문제아들,1
지현우랑,1
우랑,1
가수잖,1
조연,1
레어지,1
휴양,1
묻겠슈,1
참말,1
잖슈,1
실망중,1
손주여,1
아기니,1
바퀴벌레,1
듯다며,1
하방경직성,1
쭈꿀,1
냑,1
잔대,1
골든스테이트,1
스테이트,1
골스,1
밀워키,1
반팔티,1
추우,1
패팅,1
궁뎅이,1
아홉마리,1
달팽이관찰일기,1
힘겨루기,1
원수가,1
주력,1
방위성금헌납,1
성금,1
베테랑,1
걸크,1
걸크러시,1
가산점주면,1
므,1
마이크로,1
삭막,1
피아노대신,1
가죽바지,1
특수전전단,1
개월쯤,1
가산점이요,1
러시,1
형제간,1
씨도,1
김연경선수,1
아르바이트해야,1
인력사무소,1
선수의,1
헌납,1
제트기,1
노력해봐야겠어,1
조형기가,1
석이형,1
신정,1
신정환,1
조형기,1
귀엽자,1
조형,1
케이스래,1
엽자,1
방영하,1
닐려,1
지인집,1
미아,1
좋겟,1
언니소리,1
유추해석,1
수십만,1
겁도,1
수백만,1
수백만원,1
결제시스템,1
기프트카드,1
게임아이템,1
게임현질,1
것고,1
바깥바람,1
유추,1
담당자님,1
기부자,1
애기부자,1
탄내,1
긋따,1
다섯살,1
코난이시,1
욪므,1
욪,1
필순데,1
엠알아이,1
수술비용,1
집산,1
집산데,1
강남구,1
피난민,1
피난민임,1
불쌍,1
최고가,1
변속기,1
옛날분,1
종교활동시간,1
미용문제,1
백은,1
자동변속기,1
양서류,1
흉터제거,1
피싱인걸,1
해본당,1
수제여야,1
고기류잖,1
말린,1
십년동안,1
칸막이,1
운영중,1
집하나,1
능력파,1
보디가드,1
연출력,1
사실적,1
만스토,1
준석,1
최연소,1
당대표,1
결정사도,1
자습실,1
집먼지,1
불건전,1
부지런하다,1
레더,1
영상처리,1
예전작보고,1
자루,1
고생중이,1
인격체,1
오목밖,1
목재,1
맥시,1
맥시코,1
블라인드,1
재탕,1
레카,1
큐큐빅,1
사인,1
큐빅,1
피부과면,1
아무짝,1
배기지,1
총상,1
안전규정,1
없냨,1
파리바겟트,1
겟트,1
했었냨,1
애창곡,1
뫼비우스,1
컴백,1
맨앞,1
린하다,1
냑호,1
하방,1
악성코드,1
코라인,1
정복,1
어성초,1
어성,1
닦토파라,1
고니,1
찍혔어,1
개업,1
눈치주지,1
선배자,1
배자,1
쵝,1
쵝오지,1
에이이,1
닦토파,1
싰,1
싰자낭,1
침공,1
괜찮더,1
노비,1
더블,1
걸레질,1
하반신,1
번복,1
알로에젤,1
회장,1
샷추가,1
케냐,1
전야,1
타이틀,1
몽은,1
마싯겟,1
싯겟,1
직전야,1
진리임,1
콜드,1
브루,1
도지코인,1
콰이엇,1
유명해진,1
가까운,1
압도,1
녹초,1
선박,1
시위,1
북한이랑,1
도발인건,1
조폭,1
통금시간,1
시험성적,1
땟,1
학교공부,1
비어간,1
어간,1
낯,1
탑승시,1
과팅,1
증조모,1
고조부,1
대판,1
차전,1
카라,1
쓰레기통급,1
여신규리누님,1
화목하다,1
운동시작,1
가노,1
해축,1
화목하제,1
개인플레이,1
알바장소,1
신입생,1
설움,1
임대차,1
집주인이랑,1
풀루,1
가망,1
종합반,1
좋댔,1
턱끝,1
제적,1
흏,1
언제적,1
중국요리,1
웬일,1
교우,1
해보고,1
돈독,1
무룐데,1
룐,1
정가임,1
닮는다잖,1
화상마피아,1
철인디,1
속보,1
엔지니어링,1
메리골드,1
장애원인,1
표준,1
표준적인,1
장항,1
삼행시,1
물리기,1
기우제,1
특색,1
대환영,1
있느냐도,1
냐도,1
헨리,1
말이야,1
텃새,1
피규,1
조금식,1
다음주도,1
렬,1
끝나도,1
있져,1
부장님,1
맛있져,1
기도해야겠습니,1
민간업체,1
싶엄,1
빠르기,1
대세여,1
마이리틀포니,1
포니,1
출퇴근해,1
퀴칼,1
햄찌보고,1
제지,1
품귀임,1
삼형,1
삼형제야,1
맺어,1
회구,1
전문점,1
이코노미석이,1
품귀,1
추천이용,1
시즌제지,1
원이용,1
존버합시,1
버합,1
교통카트,1
차액,1
에놀라,1
바비,1
사범님,1
사범,1
애문제,1
보리밭,1
망고스틴,1
직장상사분과,1
협의,1
다음역,1
박재범,1
비용때문,1
문제죠,1
제죠,1
현수막,1
벽애,1
부적절,1
부적,1
성년자,1
상사랑,1
사전신고,1
생과일,1
버즈,1
근래,1
미만잡임,1
잡임,1
심바,1
버팔로,1
뮬란,1
우디,1
발신제한,1
품바,1
상사도,1
레저활동,1
백패킹가면,1
주변얘길,1
미어캣이라,1
부하직원,1
고수위,1
직위,1
게임광고,1
자유형,1
미용비용,1
단체할인,1
명시,1
헌법,1
수영패드,1
헤엄,1
교육산업,1
개별화,1
퍼블릭,1
네이처,1
사용로,1
미지급,1
트래픽,1
시청자,1
공구도,1
대단,1
중독적이면,1
허풍,1
요리사이,1
분별력,1
곂쳐지,1
투자하자,1
반성해,1
행족,1
말넘심,1
수십년,1
스타벅,1
대학수학능력시험,1
전과목,1
실례,1
개별화물,1
패스트푸드,1
주토피아,1
주토,1
약육강식,1
실화라,1
시간소요,1
로거들,1
거들,1
신청하나,1
우지원,1
실화래,1
감정소모,1
뼈깍는거잖,1
키웠,1
세분화,1
로드샵,1
소송,1
금융서비스,1
자원봉사센터,1
연체,1
슛감도,1
슈팅,1
장애아이,1
래번클로는,1
경제활동,1
마법학교,1
그리핀,1
셨으,1
마셨으,1
래번클로랑,1
로랑,1
보리차야,1
철갑상어,1
매너리즘,1
보리,1
매입팀,1
판매팀,1
한강가야,1
정류,1
대학시절,1
자원봉사,1
소지자,1
동물세상,1
일처리,1
동물보호법,1
등산복,1
특별장치,1
외장,1
외장칩,1
스포츠웨어,1
통근,1
아울렛,1
민식,1
정우,1
선포,1
먹생활,1
만찬,1
법인차량,1
회사차로,1
이수중인,1
불통,1
수령,1
표명,1
판매량,1
가라데,1
가라테,1
무술인,1
현세,1
회식자리,1
강백호,1
백호,1
일본만화,1
덩크슛,1
환상,1
환상조합,1
윗사람,1
게임도,1
재점화,1
미행,1
점화,1
미지근해,1
근해,1
개코,1
엘레강스,1
무소유,1
마나여,1
깜둥이,1
트렌드임,1
복무중,1
닷지램,1
면제라,1
메소,1
캐시템,1
획하,1
국제대회,1
알려야겠네,1
찮았으,1
괜찮았으,1
옛날차,1
마랑,1
고딩때,1
불꽃,1
불꽃슛,1
통키,1
회의실,1
믿듣,1
다비,1
고구마랑,1
애국심,1
중애,1
현수,1
고구,1
시간당,1
귀하,1
수요일날,1
타국,1
난중,1
행복주택,1
바야,1
트래킹,1
우진,1
인디아,1
사감,1
스승,1
재택치료,1
왕진,1
술생,1
때맀나,1
위더,1
액티비티,1
날라리,1
미움,1
등급별,1
조우진,1
맀,1
바켄,1
동병상련,1
컷트라인,1
나이킼,1
킼,1
미얀,1
콩고물,1
큰누나,1
동병,1
상련,1
작업때문이래,1
완행열차,1
전기오토바이,1
목포행,1
베츠,1
장윤정밖,1
목포여행,1
고도화,1
커피쿠폰,1
주글,1
스루,1
캬캬,1
인상적,1
장난끼,1
호루라기,1
오토바이게임,1
스트리트,1
벚꽃색,1
모음집,1
파이어,1
펀치점수,1
친밀도,1
십년도,1
로스트아크,1
유대감,1
강행,1
걸기,1
같애도,1
출전안,1
미미,1
피시방가,1
임대사업자,1
기업인,1
기업인거지,1
리주,1
기허,1
청보리밭,1
감귤,1
서브직업,1
임대사업,1
미미인형,1
풍년,1
처음이자,1
미용기구,1
힘자랑,1
무늬라,1
솜주먹,1
비수기,1
방가,1
주글라,1
전복가게,1
웍,1
취침시간,1
보신건,1
언제가도,1
강원도라,1
스켈,1
기용,1
스켈레톤,1
헭,1
헭헥,1
헥,1
연도,1
산행일수,1
치욕,1
선풍적,1
시간떼우기용,1
다잖,1
리자,1
일진,1
읰,1
봅니다,1
식칼조각,1
일주일간,1
만천,1
벗기기,1
만천원이면,1
배식안,1
자율배식,1
스테인리스,1
식판,1
골프른,1
여름임,1
에프터,1
출근때,1
직주근접,1
안와도,1
중독자수준,1
백팩킹가방,1
일평생,1
창쓰,1
감칠맛,1
종주,1
염통,1
대간,1
대창,1
백두대간,1
백두,1
수분보충,1
위주라,1
알류미늄,1
감자튀김,1
금색,1
소잡기,1
장터,1
유산균수가,1
수포자,1
마리면,1
선입,1
논리적,1
계약금,1
번개장터,1
던가,1
작업량,1
경비라,1
잠금,1
잠금장치,1
경험자,1
테도,1
까다롭더,1
깡통,1
없노,1
대명,1
불화수소,1
지방도로,1
박군측,1
군측,1
강경대응,1
재설,1
났잖,1
유튜,1
인천지하철,1
미우새,1
모래내시장,1
인천대공원,1
대공원,1
주안,1
주안역,1
문제고,1
사실인건,1
미우,1
벌음,1
있으거,1
노숙생활,1
주짓,1
짓수,1
노숙,1
산악동호회면,1
동물중,1
인기기,1
멍멍이,1
산악동호회,1
곱상,1
출연자,1
지겨웡,1
겨웡,1
포자,1
치보,1
훔치보,1
쟤네,1
광거,1
딸기체험,1
바디프렌즈,1
체육공원,1
된장찌개,1
중원,1
통구이,1
현대적,1
사직,1
시민구단,1
주변국,1
미필,1
쁜,1
쁜쓰레기,1
관리용품,1
유류비,1
예절정도,1
도망간,1
폭망,1
거쥬,1
머슴살이,1
배추값,1
심어둠,1
전과자,1
하질,1
피오줌,1
유류비도,1
외가집,1
기차역에,1
무소식이래,1
신청중,1
파산,1
톨비,1
자동차세금,1
외국문화,1
스타듀밸리,1
훔,1
마이너스시력,1
사회문제,1
군대가,1
적립식이,1
최고점,1
야간자율,1
연체료,1
직해,1
환산하,1
이정도로,1
섭잖,1
무섭잖,1
품위,1
몰카,1
위험해진,1
수초,1
관상어,1
이스트,1
희생자,1
주둔,1
냉담,1
도데체,1
다의,1
사살,1
이등병이,1
무고,1
에스케이,1
장칼국수,1
굴구이랑,1
유딩,1
먹중,1
승자,1
관생,1
제고,1
적길,1
반참,1
가을걷이,1
고추가루,1
대학선배,1
무미건조,1
축의금도,1
희망퇴직,1
속보여,1
역지사지로,1
씨티,1
오바지,1
현역병,1
한국씨티은행,1
신빙성,1
안락사가,1
사봄,1
감기조심,1
가격비교,1
뭍,1
잡종,1
몽이,1
세계대전,1
허공,1
일산,1
무효,1
빠돌,1
백약,1
프라엘,1
디카프리오,1
데이지,1
상추라,1
사랑이야기,1
수상내역,1
디카프리오가,1
저장고,1
햇빛샤워,1
지었,1
지었노,1
옛날집이,1
조심해야겠어,1
정도일,1
오라구,1
노스,1
카공족,1
기억나요,1
공족,1
집행,1
집행검,1
겟네,1
요금부담,1
재촉,1
플리케이션,1
기본요금,1
해방,1
안가본지,1
매달,1
리셋,1
오늘부터잖,1
다이노스,1
다섯살이,1
붙임성,1
덕후야,1
타지생활,1
과녁,1
후야,1
의외래,1
했었잖,1
두더지,1
기화,1
동생분,1
동그래,1
고무나무,1
있으,1
신경써야겠다,1
식사대용,1
산거여,1
참여율,1
됬지,1
겨울패딩,1
건너,1
누림,1
촌놈,1
현금로,1
골드만삭스가,1
스가,1
경제상승률,1
중국지수,1
현장수업,1
세계패권,1
패권,1
공매도,1
운용,1
증시,1
해피벌,1
예의인거,1
원플원이래,1
피드백,1
학교교육,1
학교얘기,1
도농,1
이용시간,1
불합리,1
단풍사진,1
연령제한,1
제한이랑,1
힜,1
영화관련,1
효율,1
찬반,1
괴롭히,1
롭히,1
보일러비,1
때리드노,1
자슥,1
원플원이면,1
스니커즈,1
골프화도,1
공사중이더,1
원망을,1
옆직원,1
방번호,1
개인전,1
밤샘,1
좌지우지,1
프랑스인,1
절반이상,1
언니분,1
템플,1
남자는,1
연하남,1
중간지점,1
초보도,1
졐,1
겠슈,1
이상과,1
로스트템플,1
생인선물,1
축구화,1
충고,1
도덕적이래,1
도덕,1
관련이래,1
이타,1
뜨야겟네,1
잔이상,1
맨땅,1
나가야겠어,1
땀범벅,1
분안,1
사주마,1
토스,1
프로토스,1
여주환,1
수술대,1
보모,1
과대,1
간지럽긋,1
럽긋,1
없에,1
위험임,1
무개념,1
경대안,1
은어,1
및에,1
계급갈등,1
각본,1
세계최강,1
주금,1
렉돌이,1
좋았어도,1
료래,1
종료래,1
광합성,1
해선,1
규모래,1
백년대사지,1
풀살롱식,1
살롱,1
비밀통로,1
대계,1
백년지대계,1
회식때,1
작정,1
빡씨네,1
유흥업,1
유흥업소래,1
초이스,1
미러,1
미러룸,1
내고선,1
영업정지,1
되겠다,1
우아해,1
모색,1
산마르코,1
마르코,1
병뚜껑,1
대성당,1
유리벽,1
계획이래,1
병따개,1
해결방안,1
연중,1
가속,1
임대주택,1
뽀술라,1
김여사당,1
여사당,1
연중행사,1
숙련,1
남한과의,1
똥봉투,1
일자컷,1
개월차,1
사천이래,1
엄청,1
특,1
도배등,1
피부관련,1
시술쪽,1
죄송,1
애매모호,1
쏘가,1
최고라,1
우리은행쪽,1
우리은행,1
베네치아,1
년대,1
영미,1
영미문학,1
번아웃,1
예상시간,1
이계,1
분위기잖,1
복도,1
발레복도,1
순심,1
일복,1
명이랬,1
안터,1
월드시리즈,1
우승팀,1
화이팅입니,1
주랑,1
낙지볶음,1
포즈,1
포즈잡고,1
세도,1
카멜로,1
양손,1
투영,1
스럽다,1
노래부르,1
부모맘,1
켤레,1
팀빨,1
취중,1
취중게임,1
등굣길,1
브론,1
발레슈즈,1
꿀빵,1
운동복,1
굴이,1
츄럴,1
걔뿐,1
르브론,1
발주랑,1
우정사진,1
유흥주점,1
김동연,1
희롱,1
걸포,1
걸포동,1
교본,1
연르곳,1
면도기가,1
태세변환,1
동연,1
피맥집,1
경제부총리,1
부총리,1
별칭,1
오징어당이래,1
오징어당,1
두고봐야,1
태세,1
샤인머스켓,1
아르바이트비,1
어처구니,1
어퍼컷,1
과실치사,1
감옥가게,1
유족,1
왼손잡이,1
직항,1
은가누,1
오지마라,1
핫플,1
가누가,1
전주고랑,1
전주고,1
은가누가,1
마취주사,1
둔산,1
둔산동,1
과대광고,1
반나절,1
외동딸,1
허위광고,1
돈지랄,1
있댔어,1
짰잖,1
녔으,1
산업기사,1
거래소,1
장떙,1
코인인거,1
육아용품,1
아기꺼,1
수익률,1
판매자,1
밀양여행,1
지역이래,1
비명,1
연박,1
옆동네,1
남편친구,1
뭉둥이,1
화살표,1
첨삭,1
편행,1
시자,1
불편행,1
정신줄,1
연재하나,1
소리람,1
코스여,1
워크샵,1
인기가,1
화상채팅,1
인성논란,1
월은,1
사악,1
조앜,1
비닐,1
예의상,1
감전,1
무임승차,1
삼자,1
워킹화도,1
실리프팅,1
레이드에,1
만정도,1
오미자지,1
자청,1
주거형태,1
양보안,1
군인아저씨라니,1
헬기조종,1
종각,1
돌이바,1
무자식,1
키운다며,1
순이래,1
스파크,1
아몬드,1
롤스,1
롤스로이스,1
로이스,1
시시비비,1
떄매,1
렌터카,1
유흥시설,1
쌔졌,1
로데이,1
유효기간,1
이너뷰티,1
수래,1
적정하대,1
필요하대,1
리람,1
솔로들,1
손수건,1
노동법,1
꼬부,1
꼬부기,1
보험법,1
사회보험법,1
애정없으,1
민법,1
우주래,1
왕예민,1
슈퍼보드,1
알아볼려,1
이번년,1
귀도,1
시간제약,1
그레도,1
오나귀도,1
토익책,1
포켓몬스터,1
만화채널,1
무하단,1
엠블런스,1
이강,1
국위,1
국위선양,1
선양,1
생눈,1
수도권쪽,1
현대백화점,1
하의,1
집가면,1
위급상태,1
돌변,1
판사,1
거짓광고,1
여자화장품,1
운분,1
익책,1
중고책,1
목수건,1
전공자,1
가로세로,1
세로,1
영화라니,1
모친상,1
점심시간이요,1
장소여,1
소여,1
정처,1
낱말,1
손정민,1
정보처리기사,1
증거불충분,1
불충분,1
무혐의,1
판결,1
날씨때문,1
낱말퍼즐,1
이용제한,1
시험보고,1
피티체조,1
언택트,1
택트,1
나무값,1
억정도래,1
훈련중,1
억정,1
추운건,1
오메,1
정도라,1
부대인가,1
상패,1
론자격증,1
딸랭,1
일인탁구,1
탁구공,1
고통스럽다,1
새서,1
피커,1
티브스,1
드리프트,1
립글로스,1
버짐,1
재주,1
함바바,1
좋은뎁,1
일본시골,1
당번,1
문제구,1
끔스하이,1
가제,1
기독교인,1
여행임,1
끔스,1
교야,1
데칼,1
스카이라인,1
로스,1
삽입곡,1
운전석,1
경차하나,1
날씨중,1
